# 1:time 2:Re 3:Im 4:phi 5:omega 6:E_dot_GW 7:E_GW 8:J_dot_GW 9:J_GW
0.0 -0.0 0.0 -3.14159265359 1.96349540849 0.0 0.0 0.0 0.0
2.4 0.0 0.0 -0.0 0.654498469498 0.0 0.0 0.0 0.0
4.8 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
7.2 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
9.6 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
12.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
14.4 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
16.8 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
19.2 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
21.6 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
24.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
26.4 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
28.8 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
31.2 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
33.6 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
36.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
38.4 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
40.8 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
43.2 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
45.6 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
48.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
50.4 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
52.8 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
55.2 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
57.6 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
60.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
62.4 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
64.8 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
67.2 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
69.6 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
72.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
74.4 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
76.8 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
79.2 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
81.6 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
84.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
86.4 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
88.8 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
91.2 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
93.6 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
96.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
98.4 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
100.8 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
103.2 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
105.6 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
108.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
110.4 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
112.8 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
115.2 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
117.6 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
120.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
122.4 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
124.8 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
127.2 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
129.6 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
132.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
134.4 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
136.8 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
139.2 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
141.6 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
144.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
146.4 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
148.8 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
151.2 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
153.6 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
156.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
158.4 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
160.8 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
163.2 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
165.6 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
168.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
170.4 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
172.8 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
175.2 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
177.6 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
180.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
182.4 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
184.8 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
187.2 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
189.6 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
192.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
194.4 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
196.8 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
199.2 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
201.6 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
204.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
206.4 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
208.8 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
211.2 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
213.6 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
216.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
218.4 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
220.8 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
223.2 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
225.6 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
228.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
230.4 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
232.8 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
235.2 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
237.6 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
240.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
242.4 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
244.8 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
247.2 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
249.6 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
252.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
254.4 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
256.8 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
259.2 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
261.6 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
264.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
266.4 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
268.8 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
271.2 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
273.6 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
276.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
278.4 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
280.8 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
283.2 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
285.6 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
288.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
290.4 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
292.8 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
295.2 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
297.6 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
300.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
302.4 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
304.8 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
307.2 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
309.6 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
312.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
314.4 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
316.8 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
319.2 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
321.6 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
324.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
326.4 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
328.8 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
331.2 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
333.6 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
336.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
338.4 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
340.8 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
343.2 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
345.6 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
348.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
350.4 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
352.8 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
355.2 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
357.6 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
360.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0
